id,binaryPoolCreated,linearPoolCreated,convexPoolCreated,concavePoolCreated,liquidityAdded,liquidityRemoved,buyLimitOrderCreatedAndFilled,sellLimitOrderCreatedAndFilled,buyLimitOrderFilled,sellLimitOrderFilled,finalValueReported,reportedValueChallenged,positionTokenRedeemed,feesClaimed,feeClaimsTransferred,Points
0x440ffb1f85db9752a81189f9b70a6665e518f836,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x442588ff6398125816bedc6ec2ec496fcc677cfa,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x4431d779d007414d74dab6f40690d923a7b05069,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x44543da53d341bdd807c99dd688bfc09ab7d6fd7,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x4456106602df63250f60fd98a69e16a2b029ecd2,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,1800.0
0x445ba37bbe53ba48df7e9b7c648fd53acecc6a3e,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,1200.0
0x4465c8b761ebe8a5d509ec15140a749969b06a6b,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x448c16642b7fbd17d6364b888f17d754a36c7d6b,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x44a58138e65abebd3178b3e77f77a1375584d40c,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x44bb50fafe75a2b2c0d2be636778736087c2f0dc,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,1000.0
0x44cf35f0e9ee1c0e98881581b17d6ca834f01282,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x44e81a961ce23cf6b84e89aa133bbac7f28ae49c,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x44f09240ee777bf3dace40e8c81270692c90cf03,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,1000.0
0x44fa9e23ba1c7bc87f41945ff80b3168435ebc5d,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x4512cebb6a19d0008c2d4486610d6ffb103328de,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x452bd866e92787d29eec0ac1c2f670404d524588,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,1800.0
0x4536567f9415406e8892c114f700f7b9ad277439,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x453fe7d88da947e09f955cd6c4e13e5e117281d5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x455eac3bf012d2647001e0de29ff78b297c4b5cb,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x455eb8122a5d627fef614472a48ce2b1f74e1aa5,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x45a14efdd87d81bef8739331de73c92a79261ac0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,400.0
0x45b19f56b0aef421e6b5d9b2c4b2205bfce7982f,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x45d7ebd6c437dd2b4f759006ceda9e95db203f51,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x45d862d81d9b157bd666cd76894dec84957a6ce9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,200.0
0x45e30a1512f6bbca89b569f323b8f2a7a72b7f22,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x45e73214cca2f514560ae161bb0acb9317560f16,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x45eeb12ba77d013e63b73b1c6d35e5cce6e7a24d,True,False,False,False,True,True,False,False,False,False,True,False,True,True,True,1400.0
0x4602779c8eaca7810f0b67fc54982abcb25e6ce2,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x462d05d9a31d48e902408a58287a50c874508da0,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,1800.0
0x46848367ee59fe17ccf79317ac0f00f1b4745806,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,800.0
0x46b56353e471fa5622df7e4cdd924b6bb4727140,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x46e78e1498a647eafbc9fb303bb8b7b373b56b55,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x46fe960507f419373d1b0f10aa884bc438bd6754,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x472ad01f53deac684c2eb7ed18cf8a32a625616d,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x474404decbebd3c8aaf6ef34762f2436842e0fa9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x475def07f06b624e7289519b1734b3b547f45dc9,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x47734b24e09257a912ab941e386ac248fe1906a3,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,800.0
0x47826fcb8f7d6c5687f7c812179bd2fa06d946d1,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,1600.0
0x478ee46abf1a92740913e7e510aa5c18a94a43e4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4500.0
0x47b453169a9eeea98be4973879439a377ff7ddfd,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x47d42376001bc0a63c46fe5ec5d4abeff87f809a,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x47e2ccd696fa6bb246f71f56c885cdeb86d092ca,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x47eee28891f01bbc6fa07b1b82bec638a3f17dab,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,600.0
0x47f96d6f38d837e64ac10cad5968bf3b9ba88289,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,1600.0
0x4800d56d90a2ee686fccbd239f058a3ff9c5d065,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,2200.0
0x480a5149ce88dc4b892d767340bbbe9a949c042c,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x480df05a0ffd9decbf992ae6ee857e7e524a3030,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,1000.0
0x48225b838aab4a3699b4659dd8b065eb55c69c82,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,400.0
0x488cbd8870c15fafa4ca3781acd86f5ac26cbc27,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4890bfa3c65628c8f2f7d47fb86864e995b8703f,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,1200.0
0x48997aa85a74a26e3716b61434b765dff91beffb,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x48c13facf4166ee65014e63d9bcb7cb1661c9d63,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,400.0
0x48f3e683a873a455030ab2c063fb52ff4756c246,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x48f433785c42bdcf27dbb29ea0a129ad3d7d2a9b,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x494af50a360c01c4b232be66cd08f2d45ea47ba2,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,1400.0
0x4952f791d9f1ce339ee2ab250c044c6c9dc653b4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4953964e9c55ab551010321910789e82d4ecd31c,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2600.0
0x4956bf53eb71658c5d829f24769d709fdb08d6b1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x497da28e5b8bef4979c39db3bccc62ae524804d5,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x497db06c6fc3c1adf912915b07a8260d0bda4c84,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x49aa64603d7943cd113b4be58a17a9f618c0f3f2,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,1000.0
0x49cd91a89cdd0e90140c19b31321b39256011393,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x4a0865edb5c1604c7ca9e58b0e97abf8448ab636,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x4a27bfd91b30efaf08706d2105e5d8a1ad09ff0c,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x4a2e2ddbf63f0777b6cfcbf09c8faa8377a78bec,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x4a3e282781760f56d57f0c8190a561903f3f0ca2,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,1000.0
0x4a5d2e1cb97892da7c3c618e272d73f1df9451d5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4a96bae9f6fcf234d93eb5390001ee6f5e445f4d,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,600.0
0x4a9ac2b90a207db7fb640adbe248b70d0a144c51,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x4a9b83a5f5874395030972ef3b218be80d9c0e7c,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4ad2a563edb7845ce3ab2b45d1ef761b313fee25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4afe9786d64f5ec7b47143fb58284d3b363ae48b,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4b330235c7c542ec8c6ebd9f222c8466da5b2cd6,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,1400.0
0x4b339b45f3e499c949c2e9c0865710415fb9b541,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,400.0
0x4b35a52e0ae2aed2f87d242088edaefb2c4304ae,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4b52d0f1e7557476e5c6d82864d0c97fc0f6e258,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,1200.0
0x4b5fd4bbfa23d9d00d1eb298e91d44612777f63c,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,400.0
0x4b79a160f496c98d96afb3cbaed2df89aff8ab2e,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4b7dc45881462d4634e2a3a1affee89dd45ad982,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x4b8052f0a351e65ed6e4c9f83868b7de9acb9a1f,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4bb36fdc30ac8d38fe1933a376d058c8e1646643,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4bf8e1e54e50e3b64e9c486d4230ee4f9e7de792,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,600.0
0x4c039ce27a442913e71e84e18c69f8dfe638c189,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,1400.0
0x4c0d62b4ad2ed4f4bcd527942577b941ca03b01c,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x4c12ab430e078c56010c46f9391c60be50781b07,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,1400.0
0x4c15e9521dea196347edec1ec8ef34c3ae19e857,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x4c1874e49085fd58a0090649aaa55db966d55026,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4c1c6fae2ccd2d9ee25a80a24d09cc1f81635892,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,1200.0
0x4c259ee9e69d4d79e7db7a11f4600474e5dfce2a,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x4c31a83d04e4c722cb15ee46ea2bd356be46e6d3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,600.0
0x4c615ada1200e54ea81a4a85f263f1c94be73dad,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,1800.0
0x4c7497b2ef62885b40bcde3a681bc1fbf9544b1e,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,2400.0
0x4c77b7c6aa8f6913ee594b559be568faf659eda8,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4ca7d48af10e36102489f9fa59b1863d95e61461,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,1800.0
0x4cedd703a4e2391e5c0416e8f1077758b12c5460,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x4cfb2a763f005e3de6b060741a15051927f7b8d2,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,1200.0
0x4d0116071710c32fc370eda5ba6dbcfdec94fdfa,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4d1b57d7b693a39a2c028fc4cc796ac41cefd2f0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4d1de98d67b3dfae5b6919da25b0ea7fe9ff1006,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,2200.0
0x4d217dc1cda85f4c044a0314cf1beb0b0cbc3189,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,800.0
0x4d361d40955e6b3e86938e678a5fbcc61f33886d,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x4d3b5ebf6eae495a140db8992d7715c056dc95a8,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x4d5c0182394d599dd0c9a68b4902a6afc935567b,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4d64da347486d1d0515a98b527c7730c6384c8e3,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,1200.0
0x4d6d68d7e7d404d1f065389201e4b9eeb612f9a3,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x4d7164b448f864b089ded70b48a4c458a7554863,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x4d8338119e6d09b9ca2d3a971e84d591281e3e53,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x4d89104cfb3a672fe662558f9d3a6a3b4e770082,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x4dedb9d107129b982621dbb3568cd151ce78873a,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4df0ea87abfc03260d943fef4f98fc1b0046e8d4,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x4e3b43222dad5c9095fe3e16b5f84c0699804a3c,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4e56e390d490d820a7064745f55b378956032722,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x4e62d4013c72896f6ebeb5abd539633f9767a11a,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4eebf92aa5780141797ebe679600386c839f04df,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,1000.0
0x4effd6d60ec9928b9761a5d6ee12cfc5b5bb0437,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,800.0
0x4f10bd2f36e37973dbac217fa392a59db709d684,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x4f330b9c51699ef35b213fce0960ef808ba77fd9,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,800.0
0x4f37107062a6bc00037595bad8ca06ec7805e99c,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x4f39e946849705697f2f91ffccf01aad04031a20,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4f4c3a3ab3423866849b986b60eb53df2e8602e4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4500.0
0x4f6103ffbb22835e98e16c7bd00ca082978e6b55,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x4f7913a26dde5279055d88df056a2ba0578d3159,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x4fad7e8c6ada8b1aa617baf2facb8519602f9100,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x4fba1b1637098f72e432e059ea851b9b13138b97,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4fc130eab5417733995bf403a2d24d1008523043,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x4fce3e3adfa1ced0f4d1113d07ef35c6acb2e808,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x4ff7451fe41068f08254c70518a168944101d0aa,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,1800.0
0x4ff7f60c3989a9c482af08e564dbd9cca1eae6d5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4ffd705b627d7a6997840320c2742e3388be8d3e,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x4ffd76fa949d672bb0ae5d249879e0e49d4cb489,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x500bdcf09067c3884cadcbea60bfacd3157c6e8d,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x502de83c8835db3a9f5d39e445c068b57af80c80,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x5031dbe7580f874d0ec0ed59c7cb283068a9bc59,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,1000.0
0x503387a6e6759787e281e811bf1d97a0416ac73b,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,1800.0
0x5033de79bf04948b346841f0c7fbcb0fff83736a,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,1400.0
0x507be5509c98a8d9d90fb00882aa7c0e5af6772d,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x507fc792d07988ed56901ec0b33617493a6e1690,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x50a9c52f6a2a8f182a06468911b2ff5dfa5b3431,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x50d728f2c23ac2fd9e44744ead2a1170d0338273,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x50efd76ca986d0d4c7630a2218b6d514c1506718,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x51006580de21d31db289be8dc7c9f69355dd3a8e,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x511dd6c22ec845bc6d56b14f23157da6c30b227a,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x513d3c5590edac13772136d0b6aec65b739159cb,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,1800.0
0x514774c3694fb2e9d9c7d9774f52972e2d16e12a,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x514d96f304478680dd91139b86cecd4b4ede2146,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x51862197f937a1adebb4f0eba812edb99b7b4a73,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,1000.0
0x51a9a3df0b784eb45f32de3bd266444b0dcbf062,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x51ad33a019c72a4f2ab94a2942119e768e29b94d,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x51e0771b435235b71c1b32bda50a61d374f33b62,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,1800.0
0x5228c12375ea7131d4000fb3a5a9b0d2978d5257,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x522ca2f4bd0db80da376ea88a5e1d2ef419e402d,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x523f6a0dd422e9a030bc6fcd4be33210a6dd991d,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,1200.0
0x525056787cf0e2163a49b9af44b0ca3f1cbba0a3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x5252ae21fff0263ffbc740ff794c498d08563755,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,1400.0
0x525320d8712aeab3f3fc6195102abd477ad998ff,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x525e88d43abdb84474f9b158088f61da3a5619fc,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x5291194b96f14136e3459fd2133d64544769d27a,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x52a5186baf569eb707fdac6e4dd6a6647565368f,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,400.0
0x52c26381cb2c863a8ed3a6636113be5a215ae08c,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,1400.0
0x52f719e3ac3b8fd886db1da14539c076ed4a2ea2,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,1800.0
0x530d7bc5bde527723e0abd456016aae1fd99abf4,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x539c2b23d95cc55085c0f96939ed91ec97e326ed,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,2000.0
0x53b378906bd1f939369909cce48de99a19c7a1cc,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x53b44ad141026bf97cc67744cb31d0f3de484e15,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x53c5798a1aa769ea262599ceb7ac88ef6ba24f1b,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,400.0
0x53ce838d63763cf6272b22ebb8c56feff775d983,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x53f792e5442e7454bfc2c01ac8a62976b4d35ebd,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,1400.0
0x540a2d0b749fe611cc081108d8f69bf3b8dd38cf,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x541d4ca3104081ca25b9e9f249328fffb19f5c55,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x542dc17159b0b166b4e6dbdd0a7c0c951efbea38,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,1000.0
0x542e13e35f25338705a924dc3065afa0061c5b4c,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x54496f2ccd885962cd6c12c9470794d2954142b9,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1200.0
0x5458a12e9b33d6752b7a358d255b747cb6b0f62c,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,1400.0
0x546912fa8d49e7a4fe0caf2eea4e06bd8719fd87,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x547bb434792e0292860e5fdb1e00adc86abe3890,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x549d272a99825364988fbb257e750287bd4922f3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x54a2e309a306e57280dca9bfee6402ff52ca703d,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,1400.0
0x54a97b79a26d2f512fa8e4abe6a57752d03b4b0d,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x54b98a790b45f591f39a45e6aae8847e316b4e05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x550ebde054c56688c949593a4796221583953b0e,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x5513778ba5e62e67160053e26c9cf829c987b6b3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,400.0
0x55144a8428f5e99f98119b5a8aea22764415773a,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1400.0
0x551671886991fefcf203a56ece9d63b424f2b2b4,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x552eda5a42778874935983bc1c24aa48fe6a17dc,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,2000.0
0x5548638c6f7f9c49b95e9a1b3a5ac11a95bcc752,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x55556865c0950163d48f986a7cda366f5a51de17,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,2600.0
0x55738934983705409154561b28b138fb7dc910ed,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x5573d51dc210d48a4c56052b65aafa0db34353b5,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x5585a5c157b25d379c248572edc0416df822458b,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x55937c43e5a30d9f461e21bb7325d5bd9057f85b,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,1600.0
0x55cb2d4daa0728c7ba1c4ff834b2271328cbf868,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x55d29f221b727106803ebe717bb37a95a0fe9ba9,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x55d7de74d45cad717933db1abbfbf7306e5a3340,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,1400.0
0x55df03aa2b744ebbbde5cddd56a947ef28a6b1c8,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x55ed74941415cc49e4a3d2f55010c1e280c2afa8,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,1800.0
0x55f3adea7e94a531f915a00641ddc07276bfb725,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x560c0e1ac96ea4409d0bd203664e4b405cd3fac6,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,600.0
0x56296d4eb4440aa51b614eb7229ee3cfb8ab6741,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x5659ede5fa37c7f17fa520cb23b5d3fc5fa3b272,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,1200.0
0x56b168c92d6cf3e8f9fb5f4f874cedd3cb349774,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,400.0
0x5722208d6e60744cec321bdedc426c229319a5b8,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,600.0
0x572716dbf24dae3ced96bbae33c83c5dbc8ea352,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x573c4364a831cba7f06e08248c9cf7435bbaa3e4,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,1600.0
0x57926d6c1697b7ad3d5c8a8933800c8926391838,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x57e51b710553b746f0483235c2a76bea51e4089d,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,1000.0
0x584021fbaadff3131b1255f1141e6a4b369bfa7d,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,1200.0
0x58466bc0bd8696fd9b6b5ba029645fdfb9367103,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x5847b9b5e301e5a040fcb5873337eed4f559c963,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,800.0
0x5873b2018f980a2591b6fcb7a864b07276a7b580,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,1200.0
0x588bfcc4e0d4a75297df5c65c99acb25f288666a,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x5891ffe92cc6c8715ae9075404c2323105f68b34,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,1200.0
0x5895f75241f7f1a41944300b82dd96dc58e30e25,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,800.0
0x58e7d3f830927378652b44d25bc6a03bd36ebbbb,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200.0
0x58ef9c4da2b6e4cd78db0a83ef6c166df1784397,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,1000.0
0x58f6207b673082928dbfc7369ffa4bf00ba1b540,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,800.0
0x58fa9923fd885807cd459bc4fc735badc0122f1f,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,1400.0
0x594b40ee267445220123c9252246ed94b072ef50,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,800.0
